group	fraction_aag_like_cds	fraction_aag_like_3utr
low_clip_control	0.9090909090909092	0.0519480519480519
low_clip_control	0.9166666666666666	0.0
low_clip_control	0.625	0.375
other	0.725	0.275
other	0.0526315789473684	0.8421052631578947
other	0.4615384615384615	0.0769230769230769
other	0.5454545454545454	0.4090909090909091
other	0.8571428571428571	0.1428571428571428
low_clip_control	0.6029411764705882	0.3529411764705882
other	0.2857142857142857	0.6530612244897959
high_clip_target	0.5774647887323944	0.4084507042253521
low_clip_control	0.5	0.2857142857142857
high_clip_target	0.6	0.4
other	0.875	0.125
functional_target	0.375	0.5
low_clip_control	0.8461538461538461	0.1538461538461538
low_clip_control	0.75	0.1944444444444444
other	0.4117647058823529	0.5294117647058824
other	0.7403846153846154	0.2019230769230769
other	0.3061224489795918	0.5306122448979592
low_clip_control	0.5714285714285714	0.2142857142857142
other	0.4047619047619047	0.5714285714285714
functional_target	0.6551724137931034	0.3103448275862069
other	0.25	0.625
low_clip_control	0.3478260869565217	0.5434782608695652
functional_target	0.4578313253012048	0.3253012048192771
high_clip_target	0.9178082191780822	0.0684931506849315
other	0.3846153846153846	0.4615384615384615
low_clip_control	0.5168539325842697	0.4606741573033708
other	0.7096774193548387	0.1935483870967742
other	0.3870967741935484	0.6129032258064516
low_clip_control	0.5	0.5
other	0.3235294117647059	0.6764705882352942
other	0.7222222222222222	0.25
low_clip_control	0.4528301886792453	0.490566037735849
low_clip_control	0.7037037037037037	0.2222222222222222
other	0.875	0.125
low_clip_control	0.64	0.2
other	0.8	0.15
low_clip_control	0.8333333333333334	0.0
other	0.9565217391304348	0.0434782608695652
functional_target	0.4230769230769231	0.5384615384615384
other	0.9894736842105264	0.0
other	0.3	0.65
high_clip_target	0.4666666666666667	0.2
functional_target	0.6363636363636364	0.3636363636363636
other	0.6363636363636364	0.3181818181818182
functional_target	0.5384615384615384	0.4358974358974359
other	0.7142857142857143	0.0
high_clip_target	0.85	0.05
low_clip_control	0.8863636363636364	0.0909090909090909
low_clip_control	0.2916666666666667	0.5833333333333334
low_clip_control	0.6052631578947368	0.3947368421052631
other	0.4615384615384615	0.5128205128205128
other	0.5909090909090909	0.1818181818181818
high_clip_target	0.75	0.1666666666666666
other	0.2162162162162162	0.7297297297297297
low_clip_control	0.3333333333333333	0.5370370370370371
other	0.8382352941176471	0.1323529411764706
low_clip_control	0.8076923076923077	0.1153846153846153
other	0.5625	0.4166666666666667
low_clip_control	0.1785714285714285	0.7857142857142857
low_clip_control	0.6923076923076923	0.2692307692307692
other	0.6153846153846154	0.1794871794871795
low_clip_control	0.7608695652173914	0.217391304347826
low_clip_control	0.8113207547169812	0.1509433962264151
low_clip_control	0.6590909090909091	0.3181818181818182
other	0.52	0.44
high_clip_target	0.74	0.24
low_clip_control	0.09375	0.84375
low_clip_control	0.8823529411764706	0.0588235294117647
low_clip_control	0.6666666666666666	0.2777777777777778
other	0.5833333333333334	0.2083333333333333
other	0.0625	0.8125
functional_target	0.2105263157894736	0.7368421052631579
low_clip_control	0.5	0.4230769230769231
low_clip_control	0.7083333333333334	0.25
other	0.7	0.1666666666666666
low_clip_control	0.8571428571428571	0.1428571428571428
other	0.4444444444444444	0.5555555555555556
other	0.7	0.3
functional_target	0.5789473684210527	0.3157894736842105
low_clip_control	0.7428571428571429	0.1714285714285714
low_clip_control	1.0	0.0
other	0.8048780487804879	0.1951219512195122
low_clip_control	0.7647058823529411	0.1764705882352941
low_clip_control	0.574468085106383	0.3191489361702128
other	0.6086956521739131	0.3333333333333333
other	0.1666666666666666	0.6666666666666666
other	0.8421052631578947	0.1052631578947368
low_clip_control	0.5	0.4375
low_clip_control	0.6111111111111112	0.2222222222222222
other	0.6666666666666666	0.3
low_clip_control	0.5555555555555556	0.4444444444444444
other	0.72	0.16
low_clip_control	0.6842105263157895	0.2105263157894736
other	0.1363636363636363	0.5454545454545454
functional_target	0.5294117647058824	0.4705882352941176
low_clip_control	0.8064516129032258	0.1612903225806451
low_clip_control	0.1777777777777777	0.8222222222222222
low_clip_control	0.7894736842105263	0.0526315789473684
other	0.6363636363636364	0.2272727272727272
low_clip_control	0.7037037037037037	0.2592592592592592
low_clip_control	0.8571428571428571	0.0
low_clip_control	0.5714285714285714	0.2857142857142857
low_clip_control	0.5714285714285714	0.0
functional_target	0.6842105263157895	0.2105263157894736
other	0.4848484848484848	0.303030303030303
low_clip_control	0.4285714285714285	0.5
low_clip_control	0.282051282051282	0.6923076923076923
low_clip_control	0.6153846153846154	0.3076923076923077
other	0.6666666666666666	0.2666666666666666
other	0.5454545454545454	0.3636363636363636
low_clip_control	0.6923076923076923	0.2307692307692307
low_clip_control	0.7083333333333334	0.25
other	0.7676767676767676	0.2323232323232323
other	0.4545454545454545	0.5151515151515151
low_clip_control	0.4666666666666667	0.5333333333333333
low_clip_control	0.5	0.5
low_clip_control	0.5714285714285714	0.2857142857142857
other	0.7083333333333334	0.2916666666666667
low_clip_control	0.8333333333333334	0.0833333333333333
low_clip_control	1.0	0.0
low_clip_control	0.6923076923076923	0.0769230769230769
low_clip_control	0.2692307692307692	0.6538461538461539
low_clip_control	0.8888888888888888	0.1111111111111111
low_clip_control	0.8	0.2
other	0.9	0.1
low_clip_control	0.1219512195121951	0.8780487804878049
low_clip_control	0.9285714285714286	0.0
low_clip_control	0.1578947368421052	0.7368421052631579
low_clip_control	0.6	0.3818181818181818
other	0.5333333333333333	0.3333333333333333
high_clip_target	0.3939393939393939	0.5454545454545454
low_clip_control	0.6756756756756757	0.1081081081081081
other	0.5454545454545454	0.4545454545454545
low_clip_control	0.9285714285714286	0.0
low_clip_control	0.84	0.16
low_clip_control	0.9629629629629628	0.037037037037037
low_clip_control	0.8214285714285714	0.0714285714285714
functional_target	0.7777777777777778	0.0888888888888888
low_clip_control	0.8571428571428571	0.1428571428571428
other	0.5	0.25
other	0.0714285714285714	0.7857142857142857
low_clip_control	0.75	0.25
low_clip_control	0.6363636363636364	0.3636363636363636
other	0.75	0.0833333333333333
low_clip_control	0.7096774193548387	0.2580645161290322
low_clip_control	0.6	0.2
low_clip_control	0.6153846153846154	0.3076923076923077
low_clip_control	0.4130434782608695	0.5652173913043478
low_clip_control	0.6666666666666666	0.0555555555555555
other	0.1071428571428571	0.7857142857142857
other	0.8780487804878049	0.048780487804878
low_clip_control	0.6944444444444444	0.2777777777777778
low_clip_control	0.9615384615384616	0.0
low_clip_control	0.5	0.5
other	1.0	0.0
low_clip_control	0.5	0.2
other	0.2692307692307692	0.5
low_clip_control	0.4666666666666667	0.4
low_clip_control	0.4210526315789473	0.4736842105263157
low_clip_control	0.3333333333333333	0.0555555555555555
low_clip_control	0.7368421052631579	0.1578947368421052
other	0.4523809523809524	0.5238095238095238
other	0.45	0.5
high_clip_target	0.36	0.64
low_clip_control	0.75	0.0
low_clip_control	0.2549019607843137	0.7450980392156863
other	0.75	0.1785714285714285
low_clip_control	0.2972972972972973	0.6486486486486487
low_clip_control	0.3333333333333333	0.5714285714285714
other	0.7096774193548387	0.1935483870967742
low_clip_control	0.7142857142857143	0.2857142857142857
other	0.6666666666666666	0.2083333333333333
low_clip_control	0.1627906976744186	0.8372093023255814
low_clip_control	0.8484848484848485	0.1515151515151515
low_clip_control	0.5853658536585366	0.3658536585365853
other	0.4166666666666667	0.4583333333333333
other	0.21875	0.6875
low_clip_control	0.5333333333333333	0.4666666666666667
low_clip_control	0.1538461538461538	0.7692307692307693
low_clip_control	0.4814814814814814	0.4074074074074074
other	0.8695652173913043	0.0434782608695652
other	0.875	0.0833333333333333
low_clip_control	0.7857142857142857	0.2142857142857142
other	0.2631578947368421	0.6842105263157895
other	0.3	0.7
other	0.0416666666666666	0.875
other	0.9655172413793104	0.0
low_clip_control	0.8888888888888888	0.0555555555555555
low_clip_control	0.5714285714285714	0.4285714285714285
low_clip_control	0.5686274509803921	0.392156862745098
other	0.6571428571428571	0.3428571428571428
low_clip_control	0.391304347826087	0.5652173913043478
low_clip_control	0.4705882352941176	0.4117647058823529
other	0.4482758620689655	0.4482758620689655
other	0.8421052631578947	0.131578947368421
low_clip_control	0.8064516129032258	0.1290322580645161
other	0.75	0.125
low_clip_control	0.3703703703703703	0.5925925925925926
other	0.6060606060606061	0.303030303030303
other	0.7333333333333333	0.2333333333333333
low_clip_control	0.3611111111111111	0.6111111111111112
low_clip_control	0.4642857142857143	0.5357142857142857
low_clip_control	0.4375	0.5625
functional_target	0.5263157894736842	0.4736842105263157
high_clip_target	0.5370370370370371	0.3703703703703703
other	0.6363636363636364	0.3636363636363636
other	0.7931034482758621	0.2068965517241379
high_clip_target	0.8125	0.1666666666666666
other	0.88	0.08
high_clip_target	0.36	0.48
other	0.1333333333333333	0.8133333333333334
low_clip_control	0.631578947368421	0.3157894736842105
other	0.2222222222222222	0.7222222222222222
other	0.2702702702702703	0.6216216216216216
functional_target	0.1176470588235294	0.8235294117647058
low_clip_control	0.3673469387755102	0.5714285714285714
other	0.7777777777777778	0.2222222222222222
other	0.7105263157894737	0.1052631578947368
low_clip_control	0.4761904761904761	0.5238095238095238
low_clip_control	0.7777777777777778	0.1666666666666666
low_clip_control	0.131578947368421	0.7894736842105263
other	0.72	0.24
low_clip_control	0.5294117647058824	0.4117647058823529
low_clip_control	0.7222222222222222	0.2777777777777778
other	0.3684210526315789	0.6052631578947368
high_clip_target	0.5319148936170213	0.3829787234042553
other	0.75	0.25
low_clip_control	0.5862068965517241	0.4137931034482758
other	0.5555555555555556	0.2592592592592592
other	0.4	0.6
other	0.5208333333333334	0.4375
other	0.7142857142857143	0.2857142857142857
other	0.375	0.625
high_clip_target	0.9444444444444444	0.0555555555555555
other	0.8461538461538461	0.1538461538461538
low_clip_control	0.3823529411764705	0.5
other	0.2340425531914893	0.7021276595744681
high_clip_target	0.2608695652173913	0.6956521739130435
other	0.3888888888888889	0.5555555555555556
other	0.2	0.75
other	0.3548387096774194	0.6451612903225806
other	0.7407407407407407	0.1111111111111111
low_clip_control	0.75	0.0
low_clip_control	0.5333333333333333	0.3
low_clip_control	0.4444444444444444	0.1666666666666666
other	0.8372093023255814	0.1395348837209302
functional_target	0.4285714285714285	0.5357142857142857
low_clip_control	0.9523809523809524	0.0476190476190476
other	0.3265306122448979	0.673469387755102
other	0.6060606060606061	0.3939393939393939
low_clip_control	0.037037037037037	0.8148148148148148
other	0.2545454545454545	0.6909090909090909
other	0.4444444444444444	0.4444444444444444
other	0.4146341463414634	0.5121951219512195
low_clip_control	0.8888888888888888	0.0555555555555555
low_clip_control	0.8333333333333334	0.1388888888888889
high_clip_target	0.8461538461538461	0.1538461538461538
low_clip_control	0.16	0.8
low_clip_control	0.6071428571428571	0.3214285714285714
low_clip_control	0.53125	0.4375
low_clip_control	0.7419354838709677	0.1935483870967742
other	0.4615384615384615	0.3846153846153846
low_clip_control	0.238095238095238	0.4761904761904761
low_clip_control	0.7272727272727273	0.2727272727272727
low_clip_control	0.4117647058823529	0.5294117647058824
high_clip_target	0.1931818181818181	0.75
low_clip_control	0.8850574712643678	0.0804597701149425
other	0.9285714285714286	0.0
other	0.5	0.4666666666666667
low_clip_control	0.5789473684210527	0.3947368421052631
low_clip_control	1.0	0.0
low_clip_control	0.6296296296296297	0.3333333333333333
low_clip_control	0.2592592592592592	0.6296296296296297
other	0.6956521739130435	0.0869565217391304
other	0.9733333333333334	0.0266666666666666
other	0.6956521739130435	0.2608695652173913
low_clip_control	0.5909090909090909	0.4090909090909091
low_clip_control	0.8478260869565217	0.1521739130434782
other	1.0	0.0
low_clip_control	0.7450980392156863	0.1568627450980392
other	0.6724137931034483	0.3103448275862069
other	0.5681818181818182	0.3636363636363636
other	0.44	0.5
other	0.8181818181818182	0.1363636363636363
high_clip_target	0.96	0.0
other	0.7209302325581395	0.2093023255813953
other	0.6111111111111112	0.2777777777777778
low_clip_control	0.625	0.25
other	0.3157894736842105	0.631578947368421
other	0.3333333333333333	0.5833333333333334
low_clip_control	0.5714285714285714	0.2142857142857142
low_clip_control	0.6774193548387096	0.2903225806451613
other	0.4705882352941176	0.2941176470588235
high_clip_target	0.5	0.5
high_clip_target	0.62	0.37
low_clip_control	0.926829268292683	0.073170731707317
other	0.8	0.1777777777777777
other	0.0909090909090909	0.9090909090909092
functional_target	0.5	0.45
other	0.9	0.1
low_clip_control	0.9375	0.0625
low_clip_control	0.7543859649122807	0.2456140350877192
low_clip_control	0.5	0.5
low_clip_control	0.55	0.45
low_clip_control	0.5405405405405406	0.3513513513513513
low_clip_control	0.5	0.5
other	0.4027777777777778	0.5694444444444444
low_clip_control	0.6	0.2
other	0.625	0.125
other	0.6481481481481481	0.3518518518518518
low_clip_control	0.8333333333333334	0.125
low_clip_control	0.7297297297297297	0.1891891891891892
low_clip_control	0.5882352941176471	0.4117647058823529
low_clip_control	0.5	0.3
other	0.7647058823529411	0.1764705882352941
other	0.8333333333333334	0.0833333333333333
other	0.217391304347826	0.782608695652174
low_clip_control	0.5833333333333334	0.375
other	0.4761904761904761	0.2857142857142857
low_clip_control	0.7857142857142857	0.2142857142857142
other	0.48	0.44
other	0.15	0.8
low_clip_control	0.7368421052631579	0.1578947368421052
low_clip_control	0.8260869565217391	0.1739130434782608
high_clip_target	0.8666666666666667	0.0
low_clip_control	0.7096774193548387	0.1290322580645161
functional_target	0.7894736842105263	0.2105263157894736
low_clip_control	0.875	0.0833333333333333
other	0.5555555555555556	0.4444444444444444
functional_target	0.125	0.7916666666666666
low_clip_control	0.2765957446808511	0.574468085106383
other	0.6	0.0
low_clip_control	0.4444444444444444	0.4444444444444444
other	0.3125	0.4375
functional_target	0.2	0.7333333333333333
functional_target	0.6428571428571429	0.3392857142857143
other	0.8947368421052632	0.0526315789473684
low_clip_control	0.4285714285714285	0.4285714285714285
low_clip_control	0.75	0.125
other	0.1851851851851851	0.7777777777777778
low_clip_control	0.75	0.2083333333333333
low_clip_control	0.56	0.4
low_clip_control	0.4615384615384615	0.5384615384615384
other	0.9428571428571428	0.0571428571428571
low_clip_control	1.0	0.0
other	0.7878787878787878	0.1212121212121212
low_clip_control	0.3529411764705882	0.0588235294117647
other	0.95	0.0
other	0.3225806451612903	0.5806451612903226
functional_target	0.6296296296296297	0.3703703703703703
other	0.3125	0.625
low_clip_control	0.5625	0.375
low_clip_control	0.85	0.05
functional_target	0.8	0.2
other	0.2	0.7454545454545455
other	0.4545454545454545	0.3863636363636363
low_clip_control	0.4285714285714285	0.5
low_clip_control	0.1111111111111111	0.7777777777777778
low_clip_control	0.5	0.5
other	0.6222222222222222	0.2222222222222222
low_clip_control	0.9347826086956522	0.0652173913043478
low_clip_control	0.7	0.25
other	0.4	0.5
low_clip_control	0.88	0.12
low_clip_control	0.4615384615384615	0.4615384615384615
low_clip_control	0.325	0.65
other	0.3846153846153846	0.5897435897435898
other	0.5662650602409639	0.4096385542168674
other	1.0	0.0
other	1.0	0.0
other	0.2424242424242424	0.696969696969697
functional_target	0.4545454545454545	0.4545454545454545
other	0.5652173913043478	0.4347826086956521
low_clip_control	0.5882352941176471	0.4117647058823529
other	0.6153846153846154	0.0769230769230769
low_clip_control	0.7083333333333334	0.2916666666666667
high_clip_target	0.4871794871794871	0.4358974358974359
functional_target	0.9393939393939394	0.0303030303030303
other	0.3164556962025316	0.6075949367088608
other	0.4	0.3
other	0.75	0.25
other	0.125	0.8333333333333334
low_clip_control	0.7272727272727273	0.2424242424242424
low_clip_control	0.5	0.5
high_clip_target	0.7333333333333333	0.2666666666666666
other	0.2285714285714285	0.7428571428571429
other	0.9375	0.0625
other	0.875	0.125
low_clip_control	0.6521739130434783	0.3260869565217391
other	0.9166666666666666	0.0833333333333333
other	0.4705882352941176	0.4411764705882353
low_clip_control	0.8947368421052632	0.1052631578947368
other	0.1388888888888889	0.5
other	0.4411764705882353	0.5
low_clip_control	0.52	0.38
low_clip_control	0.6666666666666666	0.3333333333333333
low_clip_control	0.7254901960784313	0.2156862745098039
low_clip_control	0.7674418604651163	0.0
other	0.7121212121212122	0.2727272727272727
other	0.4242424242424242	0.0909090909090909
other	0.8	0.05
low_clip_control	0.5	0.2
other	0.25	0.5
other	0.4117647058823529	0.5294117647058824
other	0.5882352941176471	0.2941176470588235
low_clip_control	0.8055555555555556	0.0555555555555555
low_clip_control	0.25	0.4642857142857143
other	0.5806451612903226	0.3870967741935484
low_clip_control	0.391304347826087	0.6086956521739131
low_clip_control	0.36	0.56
low_clip_control	0.6	0.35
low_clip_control	0.282051282051282	0.717948717948718
low_clip_control	0.5	0.5
other	0.2	0.76
low_clip_control	0.5	0.4375
other	0.4166666666666667	0.5833333333333334
low_clip_control	0.7634408602150538	0.2258064516129032
low_clip_control	1.0	0.0
low_clip_control	0.6111111111111112	0.3888888888888889
low_clip_control	0.5454545454545454	0.3939393939393939
other	0.918918918918919	0.054054054054054
other	0.660377358490566	0.3396226415094339
other	0.5384615384615384	0.4230769230769231
other	0.7647058823529411	0.1764705882352941
other	0.2857142857142857	0.7142857142857143
low_clip_control	0.375	0.625
other	0.3043478260869565	0.6956521739130435
other	0.8214285714285714	0.0357142857142857
other	0.9375	0.0625
low_clip_control	0.5	0.5
other	0.8125	0.1875
other	1.0	0.0
functional_target	0.3157894736842105	0.631578947368421
low_clip_control	0.75	0.2
low_clip_control	0.1923076923076923	0.7692307692307693
other	0.2857142857142857	0.6428571428571429
other	0.7368421052631579	0.1052631578947368
functional_target	0.6382978723404256	0.3617021276595745
other	0.8888888888888888	0.0444444444444444
low_clip_control	0.9382716049382716	0.037037037037037
high_clip_target	0.36	0.64
other	0.5	0.4090909090909091
low_clip_control	0.2272727272727272	0.2727272727272727
low_clip_control	0.4444444444444444	0.5
low_clip_control	0.8717948717948718	0.0769230769230769
other	0.8548387096774194	0.0161290322580645
low_clip_control	0.7142857142857143	0.0952380952380952
low_clip_control	0.5555555555555556	0.4074074074074074
low_clip_control	0.9523809523809524	0.0476190476190476
low_clip_control	0.3414634146341463	0.6097560975609756
low_clip_control	0.5625	0.375
low_clip_control	0.8695652173913043	0.0434782608695652
other	0.3448275862068966	0.5862068965517241
other	0.4166666666666667	0.5833333333333334
low_clip_control	0.9117647058823528	0.0
low_clip_control	0.3333333333333333	0.5333333333333333
low_clip_control	0.7857142857142857	0.2142857142857142
low_clip_control	0.3125	0.25
low_clip_control	0.8333333333333334	0.1666666666666666
low_clip_control	0.6	0.4
other	0.4929577464788732	0.4225352112676056
other	0.6470588235294118	0.0588235294117647
other	0.4545454545454545	0.4772727272727273
low_clip_control	0.631578947368421	0.2105263157894736
low_clip_control	0.9090909090909092	0.0909090909090909
functional_target	0.6571428571428571	0.2857142857142857
other	0.5714285714285714	0.1428571428571428
low_clip_control	0.6666666666666666	0.3333333333333333
other	0.3170731707317073	0.6341463414634146
low_clip_control	0.375	0.5625
low_clip_control	0.6666666666666666	0.2222222222222222
low_clip_control	0.7674418604651163	0.2325581395348837
other	0.0759493670886076	0.8354430379746836
low_clip_control	0.8571428571428571	0.1428571428571428
other	0.25	0.6875
low_clip_control	0.3888888888888889	0.5555555555555556
low_clip_control	0.7317073170731707	0.2682926829268293
other	0.9230769230769232	0.0
high_clip_target	0.5757575757575758	0.3333333333333333
other	0.7413793103448276	0.1551724137931034
low_clip_control	0.4210526315789473	0.4736842105263157
low_clip_control	0.4166666666666667	0.25
low_clip_control	0.5714285714285714	0.3214285714285714
other	0.4102564102564102	0.5641025641025641
low_clip_control	0.7631578947368421	0.131578947368421
high_clip_target	0.1	0.7
other	0.4210526315789473	0.5
low_clip_control	0.819672131147541	0.180327868852459
other	0.4782608695652174	0.1304347826086956
other	0.4117647058823529	0.5294117647058824
other	0.1111111111111111	0.6666666666666666
other	0.6842105263157895	0.1052631578947368
other	0.9148936170212766	0.0851063829787234
high_clip_target	0.6842105263157895	0.2807017543859649
other	0.9666666666666668	0.0222222222222222
low_clip_control	0.875	0.03125
low_clip_control	0.7222222222222222	0.0
low_clip_control	0.7692307692307693	0.1923076923076923
low_clip_control	0.4074074074074074	0.5555555555555556
high_clip_target	0.9770114942528736	0.0229885057471264
low_clip_control	0.16	0.8
other	0.5217391304347826	0.4782608695652174
low_clip_control	0.8809523809523809	0.0952380952380952
low_clip_control	1.0	0.0
other	0.5652173913043478	0.4347826086956521
other	0.6491228070175439	0.3157894736842105
other	0.4947368421052631	0.4631578947368421
low_clip_control	0.7575757575757576	0.2121212121212121
other	0.1612903225806451	0.7741935483870968
low_clip_control	0.8333333333333334	0.1111111111111111
low_clip_control	0.7368421052631579	0.0
low_clip_control	0.9390243902439024	0.0365853658536585
other	0.8	0.1666666666666666
high_clip_target	0.7857142857142857	0.2142857142857142
other	0.3142857142857143	0.6
functional_target	0.3333333333333333	0.5238095238095238
low_clip_control	0.8625	0.1125
other	0.2727272727272727	0.5909090909090909
low_clip_control	0.4	0.6
low_clip_control	0.125	0.75
low_clip_control	0.3809523809523809	0.4761904761904761
other	0.7307692307692307	0.1923076923076923
other	0.7692307692307693	0.2051282051282051
other	0.5263157894736842	0.3421052631578947
high_clip_target	0.6666666666666666	0.3333333333333333
low_clip_control	0.1509433962264151	0.8301886792452831
low_clip_control	0.6153846153846154	0.3846153846153846
low_clip_control	0.5428571428571428	0.4285714285714285
high_clip_target	0.4814814814814814	0.4444444444444444
other	0.0256410256410256	0.9487179487179488
functional_target	0.3272727272727272	0.6363636363636364
functional_target	0.3939393939393939	0.6060606060606061
low_clip_control	0.6666666666666666	0.2424242424242424
low_clip_control	0.90625	0.03125
low_clip_control	0.3529411764705882	0.0
other	0.7619047619047619	0.1428571428571428
other	0.5454545454545454	0.3636363636363636
other	0.7419354838709677	0.2580645161290322
other	0.3333333333333333	0.5833333333333334
low_clip_control	0.391304347826087	0.5652173913043478
other	0.6666666666666666	0.3333333333333333
other	0.4838709677419355	0.5161290322580645
low_clip_control	0.8333333333333334	0.0
high_clip_target	0.9772727272727272	0.0170454545454545
low_clip_control	0.4339622641509434	0.5094339622641509
other	0.4302325581395348	0.5348837209302325
low_clip_control	0.75	0.0
low_clip_control	0.6923076923076923	0.0
other	0.4444444444444444	0.1111111111111111
other	0.7941176470588235	0.2058823529411764
other	0.7708333333333334	0.2291666666666666
low_clip_control	0.4912280701754385	0.4736842105263157
low_clip_control	0.84	0.12
other	0.75	0.25
low_clip_control	0.6	0.3333333333333333
low_clip_control	0.7380952380952381	0.238095238095238
high_clip_target	0.9117647058823528	0.0735294117647058
low_clip_control	0.8275862068965517	0.1034482758620689
other	0.1940298507462686	0.7761194029850746
other	0.7	0.25
low_clip_control	0.3709677419354839	0.532258064516129
high_clip_target	0.8571428571428571	0.0
low_clip_control	0.8305084745762712	0.0338983050847457
other	0.5714285714285714	0.3809523809523809
low_clip_control	0.3673469387755102	0.5918367346938775
other	0.3877551020408163	0.6122448979591837
low_clip_control	0.5	0.4333333333333333
low_clip_control	0.6923076923076923	0.3076923076923077
high_clip_target	0.1666666666666666	0.6666666666666666
other	0.2105263157894736	0.6842105263157895
other	0.4615384615384615	0.4615384615384615
low_clip_control	0.2258064516129032	0.7419354838709677
low_clip_control	0.7777777777777778	0.1851851851851851
high_clip_target	0.7058823529411765	0.2352941176470588
other	0.2727272727272727	0.6818181818181818
low_clip_control	0.3	0.5333333333333333
other	0.9666666666666668	0.0333333333333333
other	0.7083333333333334	0.2708333333333333
low_clip_control	0.9583333333333334	0.0416666666666666
low_clip_control	0.25	0.6875
functional_target	0.7272727272727273	0.2727272727272727
other	0.2142857142857142	0.7857142857142857
low_clip_control	0.8181818181818182	0.1818181818181818
low_clip_control	0.8076923076923077	0.1923076923076923
low_clip_control	0.8775510204081632	0.1224489795918367
other	0.8970588235294118	0.0735294117647058
other	0.5384615384615384	0.3846153846153846
other	0.8	0.2
low_clip_control	0.935064935064935	0.0649350649350649
low_clip_control	0.8181818181818182	0.1818181818181818
low_clip_control	0.7058823529411765	0.1764705882352941
other	0.4042553191489361	0.5106382978723404
low_clip_control	0.15	0.4
low_clip_control	0.8108108108108109	0.1081081081081081
other	0.6875	0.3125
low_clip_control	0.8478260869565217	0.1304347826086956
low_clip_control	0.8333333333333334	0.0
low_clip_control	0.8421052631578947	0.1578947368421052
other	0.7818181818181819	0.1818181818181818
high_clip_target	0.1652173913043478	0.7913043478260869
low_clip_control	0.5	0.5
low_clip_control	0.7142857142857143	0.0
other	0.5609756097560976	0.3658536585365853
low_clip_control	0.8048780487804879	0.1707317073170731
low_clip_control	0.9473684210526316	0.0263157894736842
low_clip_control	0.8285714285714286	0.1428571428571428
other	0.4193548387096774	0.5806451612903226
other	0.8	0.1333333333333333
high_clip_target	0.1388888888888889	0.8055555555555556
other	0.6470588235294118	0.3137254901960784
low_clip_control	0.75	0.03125
low_clip_control	0.6818181818181818	0.2727272727272727
low_clip_control	1.0	0.0
other	0.9629629629629628	0.037037037037037
high_clip_target	0.5789473684210527	0.1052631578947368
low_clip_control	0.6052631578947368	0.3947368421052631
other	0.7735849056603774	0.2264150943396226
other	0.9466666666666668	0.04
other	0.4761904761904761	0.5238095238095238
low_clip_control	0.2121212121212121	0.7575757575757576
other	0.4146341463414634	0.4634146341463415
low_clip_control	0.12	0.84
other	0.2631578947368421	0.6842105263157895
other	0.6206896551724138	0.3103448275862069
high_clip_target	0.3333333333333333	0.5952380952380952
low_clip_control	0.75	0.1666666666666666
other	0.4	0.6
low_clip_control	1.0	0.0
other	0.45	0.55
low_clip_control	0.9	0.1
low_clip_control	0.6388888888888888	0.0833333333333333
other	0.4722222222222222	0.0277777777777777
other	0.7719298245614035	0.1929824561403508
other	0.5370370370370371	0.4444444444444444
other	0.25	0.7211538461538461
low_clip_control	0.9117647058823528	0.0
other	0.5675675675675675	0.081081081081081
low_clip_control	0.8	0.0
other	0.2272727272727272	0.1818181818181818
low_clip_control	0.5116279069767442	0.3953488372093023
other	0.7678571428571429	0.1785714285714285
other	0.65	0.35
other	0.5185185185185185	0.4444444444444444
other	0.46	0.5
low_clip_control	0.4411764705882353	0.3823529411764705
low_clip_control	0.8085106382978723	0.1914893617021276
low_clip_control	0.875	0.125
other	0.3888888888888889	0.4444444444444444
other	0.9333333333333332	0.05
other	0.3333333333333333	0.3333333333333333
low_clip_control	0.1935483870967742	0.7741935483870968
low_clip_control	0.5	0.45
other	0.3846153846153846	0.5897435897435898
other	0.1666666666666666	0.6818181818181818
low_clip_control	0.625	0.25
other	0.620253164556962	0.3670886075949367
other	0.3684210526315789	0.4736842105263157
low_clip_control	0.5581395348837209	0.3953488372093023
low_clip_control	0.2413793103448276	0.1724137931034483
other	0.8181818181818182	0.0909090909090909
low_clip_control	0.8571428571428571	0.1168831168831168
low_clip_control	0.5952380952380952	0.4047619047619047
other	0.4583333333333333	0.4583333333333333
low_clip_control	0.625	0.375
other	0.4078947368421052	0.5921052631578947
low_clip_control	0.2222222222222222	0.7222222222222222
other	0.5666666666666667	0.4
low_clip_control	0.8181818181818182	0.1590909090909091
functional_target	0.5384615384615384	0.4230769230769231
other	0.4666666666666667	0.5111111111111111
other	0.6666666666666666	0.2962962962962963
low_clip_control	0.8214285714285714	0.0892857142857142
other	0.3571428571428571	0.625
low_clip_control	0.7857142857142857	0.1428571428571428
high_clip_target	0.8181818181818182	0.0
other	0.2222222222222222	0.75
other	0.6956521739130435	0.217391304347826
low_clip_control	0.28125	0.65625
low_clip_control	0.7575757575757576	0.1818181818181818
low_clip_control	0.282051282051282	0.717948717948718
low_clip_control	0.7368421052631579	0.2105263157894736
other	0.9097744360902256	0.0902255639097744
low_clip_control	0.52	0.44
low_clip_control	0.8461538461538461	0.1025641025641025
high_clip_target	0.3015873015873015	0.6825396825396826
low_clip_control	0.037037037037037	0.9629629629629628
low_clip_control	0.2083333333333333	0.625
low_clip_control	0.78125	0.15625
low_clip_control	0.6666666666666666	0.3333333333333333
low_clip_control	0.9318181818181818	0.0227272727272727
