group	log2_clip	log2_rden	aag_like_per_kb
functional_target	2.473317144892248	0.2559946102134744	9.754610577655846
functional_target	2.471053197840743	0.0626113537127806	12.244897959183673
functional_target	2.4695200399183217	0.454443645610589	13.145756457564575
functional_target	2.468520592499051	0.2405407854832768	12.181616832779625
functional_target	2.466318004222537	0.2799095315133629	10.425020048115478
functional_target	2.4652062562639325	0.0514833412491497	8.902077151335313
functional_target	2.464962724610526	0.6609113539544546	4.625905068382945
functional_target	2.464774939711607	0.1019629465847754	11.9442601194426
functional_target	2.4620009782494305	0.4550435721992129	8.084437457893555
functional_target	2.456305517650578	0.3677991356380027	11.93274272283493
functional_target	2.452126818014064	0.190141717440036	18.808777429467085
functional_target	2.448758117122845	0.2501575365976036	10.869565217391305
functional_target	2.445524420810223	0.065335579114044	8.65693791738808
functional_target	2.442397632794308	0.3056771677302079	9.339080459770116
functional_target	2.441837558622559	0.6988304652794352	10.738831615120274
functional_target	2.441688796502311	0.0287802750994618	9.313154831199068
functional_target	2.441649229526164	0.2706315199129714	4.484304932735426
functional_target	2.441598325549979	0.4533878690451955	12.080536912751676
functional_target	2.439357178474257	0.0697526045952129	8.91583452211127
functional_target	2.4329594072761065	0.3890422907458993	9.760858955588091
functional_target	2.432533582290462	0.2364837805313756	8.956796628029505
functional_target	2.430773545670004	0.0727718632791396	8.772748483434437
functional_target	2.4226373151370044	0.4369248130774396	9.162636803257827
functional_target	2.4216662377447475	0.3500980602670682	8.103130755064457
functional_target	2.420491929370952	0.9029616490502854	5.668398677373642
functional_target	2.420331798948357	0.6374299206152918	18.24500434404865
functional_target	2.418952549282227	0.4136055437857121	8.763388510223955
functional_target	2.4141409141770342	0.0647767543831141	9.02583255524432
functional_target	2.4123830458328657	0.1265258932357911	9.172259507829978
functional_target	2.41119543298445	0.24669407955856	7.096069868995634
functional_target	2.410110818198917	0.0733914638324952	9.056078021595262
functional_target	2.407906402465659	0.1787001296145039	8.21762538962879
functional_target	2.402098443571345	0.0478274192818678	5.756857433118863
functional_target	2.4008794362821844	0.4843179899117276	13.019218846869189
functional_target	2.400340988072142	0.145872621155589	9.272816007808688
high_clip_target	8.038918989292302	-0.7851178293700074	37.7867746288799
high_clip_target	6.484605732406859	-1.2782642442621954	11.151495126383612
high_clip_target	5.824875021100622	-0.7879782060391111	7.659073055773763
high_clip_target	5.461457443075937	-0.2320260842679759	9.154550350026923
high_clip_target	5.15094189807474	-1.6346421032436729	20.535714285714285
high_clip_target	4.820733951858804	-0.0142802984672607	10.439970171513796
high_clip_target	4.762658867846978	-1.147557188413858	12.04365826119684
high_clip_target	4.714842783268066	-1.3463839835935316	26.923076923076923
high_clip_target	4.639039173476949	-0.4771892519999956	11.15760111576011
high_clip_target	4.363404730863522	-0.0554951125917035	7.187643370545954
high_clip_target	4.305184831052786	-1.13554365766925	9.294320137693632
high_clip_target	4.186998514801254	-0.0905233672703082	10.741791649777058
high_clip_target	4.1620842482251295	-0.2504263873384074	13.714285714285714
high_clip_target	4.15634084616654	-0.0212472177635517	13.314646110721794
high_clip_target	4.140837422561797	-0.1771661274342487	25.646743978590543
high_clip_target	4.100264123473429	-0.3407559235232495	8.43720038350911
high_clip_target	4.093354406521796	-0.1178482675481353	7.483629560336763
high_clip_target	4.0740005814437765	-0.5943611987234058	4.68384074941452
high_clip_target	4.059418210070395	-0.135208596372665	10.59642749016046
high_clip_target	4.059200612794943	-0.141116235865796	7.2
high_clip_target	4.047778500637383	-0.2337727118640828	8.860759493670887
high_clip_target	3.94251450533924	-0.2717773293868586	12.040816326530612
high_clip_target	3.933708321290817	-1.048324447343381	34.93834409864944
high_clip_target	3.908225806292338	-1.2993422193653712	10.375494071146246
high_clip_target	3.8906847039630006	-0.9042229274660868	10.395680554436296
high_clip_target	3.886317055646	-0.5910430392115498	9.4478889873044
high_clip_target	3.877744249949002	-0.222392421336448	23.400936037441497
high_clip_target	3.874469117916141	-0.0486586860856204	9.09090909090909
high_clip_target	3.856742492401272	-0.6914844988477804	8.422664624808576
high_clip_target	3.826548487290915	-0.4214637684382767	7.917308115240818
high_clip_target	3.8253350983979706	-0.3701003878980369	8.698803914461761
high_clip_target	3.823122237915921	-0.7858751946471527	10.56665118439387
high_clip_target	3.82155323826058	-0.922883256278824	10.483190745872998
high_clip_target	3.800726908680498	-0.580042192638785	13.226998638397198
high_clip_target	3.786205667446336	-0.1951258984859327	12.615643397813288
high_clip_target	3.773974181074813	-0.3445872885948911	14.686248331108144
